25.6,0.0
26.2,0.0
12.6,9999.0
6.1,9999.0
224.9,0.0
11.3,9999.0
70.8,9999.0
49.2,9999.0
33.4,0.0
82.4,0.0
213.9,0.0
2.4,0.0
91.3,9999.0
